STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
Kentucky,Spencer County,1,18,165,56,109
Kentucky,Spencer County,2,0,17142,8700,8442
Kentucky,Spencer County,2,1,1115,590,525
Kentucky,Spencer County,2,2,1246,660,586
Kentucky,Spencer County,2,3,1261,662,599
Kentucky,Spencer County,2,4,1199,653,546
Kentucky,Spencer County,2,5,741,387,354
Kentucky,Spencer County,2,6,899,417,482
Kentucky,Spencer County,2,7,1089,552,537
Kentucky,Spencer County,2,8,1340,644,696
Kentucky,Spencer County,2,9,1418,718,700
Kentucky,Spencer County,2,10,1562,769,793
Kentucky,Spencer County,2,11,1409,719,690
Kentucky,Spencer County,2,12,1138,586,552
Kentucky,Spencer County,2,13,972,472,500
Kentucky,Spencer County,2,14,689,363,326
Kentucky,Spencer County,2,15,421,223,198
Kentucky,Spencer County,2,16,300,153,147
Kentucky,Spencer County,2,17,177,75,102
Kentucky,Spencer County,2,18,166,57,109
Kentucky,Spencer County,3,0,17201,8741,8460
Kentucky,Spencer County,3,1,1084,582,502
Kentucky,Spencer County,3,2,1236,658,578
Kentucky,Spencer County,3,3,1269,669,600
Kentucky,Spencer County,3,4,1197,651,546
Kentucky,Spencer County,3,5,754,388,366
Kentucky,Spencer County,3,6,892,415,477
Kentucky,Spencer County,3,7,1098,556,542
Kentucky,Spencer County,3,8,1331,642,689
Kentucky,Spencer County,3,9,1428,725,703
Kentucky,Spencer County,3,10,1566,767,799
Kentucky,Spencer County,3,11,1425,731,694
Kentucky,Spencer County,3,12,1155,589,566
Kentucky,Spencer County,3,13,974,478,496
Kentucky,Spencer County,3,14,707,369,338
Kentucky,Spencer County,3,15,428,229,199
Kentucky,Spencer County,3,16,302,153,149
Kentucky,Spencer County,3,17,185,80,105
Kentucky,Spencer County,3,18,170,59,111
Kentucky,Spencer County,4,0,17466,8817,8649
Kentucky,Spencer County,4,1,1079,555,524
Kentucky,Spencer County,4,2,1252,657,595
Kentucky,Spencer County,4,3,1300,691,609
Kentucky,Spencer County,4,4,1181,629,552
Kentucky,Spencer County,4,5,822,425,397
Kentucky,Spencer County,4,6,840,389,451
Kentucky,Spencer County,4,7,1109,552,557
Kentucky,Spencer County,4,8,1286,626,660
Kentucky,Spencer County,4,9,1473,747,726
Kentucky,Spencer County,4,10,1537,740,797
Kentucky,Spencer County,4,11,1460,750,710
Kentucky,Spencer County,4,12,1216,612,604
Kentucky,Spencer County,4,13,1004,503,501
Kentucky,Spencer County,4,14,756,384,372
Kentucky,Spencer County,4,15,472,251,221
Kentucky,Spencer County,4,16,311,154,157
Kentucky,Spencer County,4,17,196,91,105
Kentucky,Spencer County,4,18,172,61,111
Kentucky,Spencer County,5,0,17518,8859,8659
Kentucky,Spencer County,5,1,1019,510,509
Kentucky,Spencer County,5,2,1245,663,582
Kentucky,Spencer County,5,3,1330,702,628
Kentucky,Spencer County,5,4,1178,641,537
Kentucky,Spencer County,5,5,849,441,408
Kentucky,Spencer County,5,6,797,376,421
Kentucky,Spencer County,5,7,1091,531,560
Kentucky,Spencer County,5,8,1225,604,621
Kentucky,Spencer County,5,9,1500,760,740
Kentucky,Spencer County,5,10,1510,746,764
Kentucky,Spencer County,5,11,1473,751,722
Kentucky,Spencer County,5,12,1277,642,635
Kentucky,Spencer County,5,13,997,492,505
Kentucky,Spencer County,5,14,814,410,404
Kentucky,Spencer County,5,15,534,283,251
Kentucky,Spencer County,5,16,303,145,158
Kentucky,Spencer County,5,17,196,95,101
Kentucky,Spencer County,5,18,180,67,113
Kentucky,Spencer County,6,0,17678,8921,8757
Kentucky,Spencer County,6,1,985,500,485
Kentucky,Spencer County,6,2,1223,644,579
Kentucky,Spencer County,6,3,1327,684,643
Kentucky,Spencer County,6,4,1154,604,550
Kentucky,Spencer County,6,5,906,479,427
Kentucky,Spencer County,6,6,798,386,412
Kentucky,Spencer County,6,7,1076,515,561
Kentucky,Spencer County,6,8,1186,585,601
Kentucky,Spencer County,6,9,1494,759,735
Kentucky,Spencer County,6,10,1476,737,739
Kentucky,Spencer County,6,11,1537,775,762
Kentucky,Spencer County,6,12,1343,697,646
Kentucky,Spencer County,6,13,1066,521,545
Kentucky,Spencer County,6,14,834,412,422
Kentucky,Spencer County,6,15,571,297,274
Kentucky,Spencer County,6,16,309,152,157
Kentucky,Spencer County,6,17,203,96,107
Kentucky,Spencer County,6,18,190,78,112
Kentucky,Spencer County,7,0,17813,8980,8833
Kentucky,Spencer County,7,1,959,472,487
Kentucky,Spencer County,7,2,1228,656,572
Kentucky,Spencer County,7,3,1306,662,644
Kentucky,Spencer County,7,4,1148,614,534
Kentucky,Spencer County,7,5,935,498,437
Kentucky,Spencer County,7,6,809,401,408
Kentucky,Spencer County,7,7,1074,506,568
Kentucky,Spencer County,7,8,1177,592,585
Kentucky,Spencer County,7,9,1451,721,730
Kentucky,Spencer County,7,10,1451,724,727
Kentucky,Spencer County,7,11,1581,798,783
Kentucky,Spencer County,7,12,1394,715,679
Kentucky,Spencer County,7,13,1096,541,555
Kentucky,Spencer County,7,14,863,433,430
Kentucky,Spencer County,7,15,597,302,295
Kentucky,Spencer County,7,16,333,162,171
Kentucky,Spencer County,7,17,218,104,114
Kentucky,Spencer County,7,18,193,79,114
Kentucky,Spencer County,8,0,18072,9131,8941
Kentucky,Spencer County,8,1,980,493,487
Kentucky,Spencer County,8,2,1165,610,555
Kentucky,Spencer County,8,3,1327,696,631
Kentucky,Spencer County,8,4,1183,631,552
Kentucky,Spencer County,8,5,949,508,441
Kentucky,Spencer County,8,6,842,426,416
Kentucky,Spencer County,8,7,1059,492,567
Kentucky,Spencer County,8,8,1199,607,592
Kentucky,Spencer County,8,9,1401,684,717
Kentucky,Spencer County,8,10,1489,765,724
Kentucky,Spencer County,8,11,1573,779,794
Kentucky,Spencer County,8,12,1468,749,719
Kentucky,Spencer County,8,13,1118,558,560
Kentucky,Spencer County,8,14,922,460,462
Kentucky,Spencer County,8,15,610,307,303
Kentucky,Spencer County,8,16,373,188,185
Kentucky,Spencer County,8,17,218,97,121
Kentucky,Spencer County,8,18,196,81,115
Kentucky,Spencer County,9,0,18336,9285,9051
Kentucky,Spencer County,9,1,994,516,478
Kentucky,Spencer County,9,2,1121,584,537
Kentucky,Spencer County,9,3,1310,692,618
Kentucky,Spencer County,9,4,1221,644,577
Kentucky,Spencer County,9,5,963,489,474
Kentucky,Spencer County,9,6,897,453,444
Kentucky,Spencer County,9,7,1018,486,532
Kentucky,Spencer County,9,8,1249,635,614
Kentucky,Spencer County,9,9,1336,660,676
Kentucky,Spencer County,9,10,1500,784,716
Kentucky,Spencer County,9,11,1564,763,801
Kentucky,Spencer County,9,12,1528,789,739
Kentucky,Spencer County,9,13,1203,598,605
Kentucky,Spencer County,9,14,961,490,471
Kentucky,Spencer County,9,15,648,322,326
Kentucky,Spencer County,9,16,411,202,209
Kentucky,Spencer County,9,17,217,100,117
Kentucky,Spencer County,9,18,195,78,117
Kentucky,Spencer County,10,0,18619,9461,9158
Kentucky,Spencer County,10,1,1019,547,472
Kentucky,Spencer County,10,2,1092,581,511
Kentucky,Spencer County,10,3,1337,705,632
Kentucky,Spencer County,10,4,1223,647,576
Kentucky,Spencer County,10,5,948,482,466
Kentucky,Spencer County,10,6,903,443,460
Kentucky,Spencer County,10,7,1089,538,551
Kentucky,Spencer County,10,8,1230,607,623
Kentucky,Spencer County,10,9,1316,650,666
Kentucky,Spencer County,10,10,1547,813,734
Kentucky,Spencer County,10,11,1558,769,789
Kentucky,Spencer County,10,12,1526,786,740
Kentucky,Spencer County,10,13,1291,648,643
Kentucky,Spencer County,10,14,965,491,474
Kentucky,Spencer County,10,15,707,344,363
Kentucky,Spencer County,10,16,448,217,231
Kentucky,Spencer County,10,17,225,107,118
Kentucky,Spencer County,10,18,195,86,109
Kentucky,Spencer County,11,0,19021,9651,9370
Kentucky,Spencer County,11,1,1084,580,504
Kentucky,Spencer County,11,2,1110,575,535
Kentucky,Spencer County,11,3,1310,697,613
Kentucky,Spencer County,11,4,1244,653,591
Kentucky,Spencer County,11,5,948,485,463
Kentucky,Spencer County,11,6,983,491,492
Kentucky,Spencer County,11,7,1093,545,548
Kentucky,Spencer County,11,8,1286,625,661
Kentucky,Spencer County,11,9,1296,646,650
Kentucky,Spencer County,11,10,1535,787,748
Kentucky,Spencer County,11,11,1527,761,766
Kentucky,Spencer County,11,12,1585,800,785
Kentucky,Spencer County,11,13,1335,701,634
Kentucky,Spencer County,11,14,1025,509,516
Kentucky,Spencer County,11,15,727,346,381
Kentucky,Spencer County,11,16,470,231,239
Kentucky,Spencer County,11,17,242,118,124
Kentucky,Spencer County,11,18,221,101,120
Kentucky,Spencer County,12,0,19351,9813,9538
Kentucky,Spencer County,12,1,1095,579,516
Kentucky,Spencer County,12,2,1151,574,577
Kentucky,Spencer County,12,3,1317,692,625
Kentucky,Spencer County,12,4,1216,643,573
Kentucky,Spencer County,12,5,959,491,468
Kentucky,Spencer County,12,6,990,501,489
Kentucky,Spencer County,12,7,1165,589,576
Kentucky,Spencer County,12,8,1261,610,651
Kentucky,Spencer County,12,9,1323,670,653
Kentucky,Spencer County,12,10,1518,763,755
Kentucky,Spencer County,12,11,1485,739,746
Kentucky,Spencer County,12,12,1648,838,810
Kentucky,Spencer County,12,13,1405,733,672
Kentucky,Spencer County,12,14,1082,539,543
Kentucky,Spencer County,12,15,746,362,384
Kentucky,Spencer County,12,16,495,247,248
Kentucky,Spencer County,12,17,250,122,128
Kentucky,Spencer County,12,18,245,121,124
Kentucky,Taylor County,1,0,24512,11850,12662
Kentucky,Taylor County,1,1,1558,806,752
Kentucky,Taylor County,1,2,1478,747,731
Kentucky,Taylor County,1,3,1543,797,746
Kentucky,Taylor County,1,4,1814,917,897
Kentucky,Taylor County,1,5,1916,955,961
Kentucky,Taylor County,1,6,1507,763,744
Kentucky,Taylor County,1,7,1288,653,635
Kentucky,Taylor County,1,8,1337,668,669
Kentucky,Taylor County,1,9,1486,696,790
Kentucky,Taylor County,1,10,1796,859,937
Kentucky,Taylor County,1,11,1781,828,953
Kentucky,Taylor County,1,12,1551,748,803
Kentucky,Taylor County,1,13,1534,746,788
Kentucky,Taylor County,1,14,1163,546,617
Kentucky,Taylor County,1,15,1007,461,546
Kentucky,Taylor County,1,16,779,331,448
Kentucky,Taylor County,1,17,554,203,351
Kentucky,Taylor County,1,18,420,126,294
Kentucky,Taylor County,2,0,24511,11849,12662
Kentucky,Taylor County,2,1,1556,804,752
Kentucky,Taylor County,2,2,1476,746,730
Kentucky,Taylor County,2,3,1544,798,746
Kentucky,Taylor County,2,4,1815,918,897
Kentucky,Taylor County,2,5,1917,955,962
Kentucky,Taylor County,2,6,1509,764,745
Kentucky,Taylor County,2,7,1286,653,633
Kentucky,Taylor County,2,8,1336,667,669
Kentucky,Taylor County,2,9,1486,695,791
Kentucky,Taylor County,2,10,1797,860,937
Kentucky,Taylor County,2,11,1780,827,953
Kentucky,Taylor County,2,12,1553,749,804
Kentucky,Taylor County,2,13,1532,746,786
Kentucky,Taylor County,2,14,1162,545,617
Kentucky,Taylor County,2,15,1008,461,547
Kentucky,Taylor County,2,16,780,332,448
Kentucky,Taylor County,2,17,555,203,352
Kentucky,Taylor County,2,18,419,126,293
Kentucky,Taylor County,3,0,24673,11907,12766
Kentucky,Taylor County,3,1,1567,802,765
Kentucky,Taylor County,3,2,1483,746,737
Kentucky,Taylor County,3,3,1539,799,740
Kentucky,Taylor County,3,4,1875,946,929
Kentucky,Taylor County,3,5,1976,987,989
Kentucky,Taylor County,3,6,1530,769,761
Kentucky,Taylor County,3,7,1308,664,644
Kentucky,Taylor County,3,8,1317,659,658
Kentucky,Taylor County,3,9,1485,695,790
Kentucky,Taylor County,3,10,1789,856,933
Kentucky,Taylor County,3,11,1781,822,959
Kentucky,Taylor County,3,12,1568,758,810
Kentucky,Taylor County,3,13,1534,742,792
Kentucky,Taylor County,3,14,1160,539,621
Kentucky,Taylor County,3,15,1007,462,545
Kentucky,Taylor County,3,16,777,330,447
Kentucky,Taylor County,3,17,553,205,348
Kentucky,Taylor County,3,18,424,126,298
Kentucky,Taylor County,4,0,24991,12077,12914
Kentucky,Taylor County,4,1,1567,795,772
Kentucky,Taylor County,4,2,1498,750,748
Kentucky,Taylor County,4,3,1529,784,745
Kentucky,Taylor County,4,4,1933,978,955
Kentucky,Taylor County,4,5,2081,1050,1031
Kentucky,Taylor County,4,6,1559,799,760
Kentucky,Taylor County,4,7,1415,722,693
Kentucky,Taylor County,4,8,1228,619,609
Kentucky,Taylor County,4,9,1506,717,789
Kentucky,Taylor County,4,10,1690,810,880
Kentucky,Taylor County,4,11,1810,829,981
Kentucky,Taylor County,4,12,1629,791,838
Kentucky,Taylor County,4,13,1591,759,832
Kentucky,Taylor County,4,14,1162,543,619
Kentucky,Taylor County,4,15,1022,465,557
Kentucky,Taylor County,4,16,796,342,454
Kentucky,Taylor County,4,17,539,198,341
Kentucky,Taylor County,4,18,436,126,310
Kentucky,Taylor County,5,0,25069,12131,12938
Kentucky,Taylor County,5,1,1578,794,784
Kentucky,Taylor County,5,2,1500,742,758
Kentucky,Taylor County,5,3,1508,761,747
Kentucky,Taylor County,5,4,1937,1001,936
Kentucky,Taylor County,5,5,2112,1055,1057
Kentucky,Taylor County,5,6,1537,791,746
Kentucky,Taylor County,5,7,1415,733,682
Kentucky,Taylor County,5,8,1221,613,608
Kentucky,Taylor County,5,9,1476,696,780
Kentucky,Taylor County,5,10,1599,777,822
Kentucky,Taylor County,5,11,1856,864,992
Kentucky,Taylor County,5,12,1686,802,884
Kentucky,Taylor County,5,13,1529,726,803
Kentucky,Taylor County,5,14,1281,607,674
Kentucky,Taylor County,5,15,1034,474,560
Kentucky,Taylor County,5,16,800,354,446
Kentucky,Taylor County,5,17,546,196,350
Kentucky,Taylor County,5,18,454,145,309
Kentucky,Taylor County,6,0,25159,12246,12913
Kentucky,Taylor County,6,1,1598,833,765
Kentucky,Taylor County,6,2,1508,775,733
Kentucky,Taylor County,6,3,1532,756,776
Kentucky,Taylor County,6,4,1970,1018,952
Kentucky,Taylor County,6,5,2064,1059,1005
Kentucky,Taylor County,6,6,1566,780,786
Kentucky,Taylor County,6,7,1452,772,680
Kentucky,Taylor County,6,8,1237,614,623
Kentucky,Taylor County,6,9,1428,675,753
Kentucky,Taylor County,6,10,1574,766,808
Kentucky,Taylor County,6,11,1792,849,943
Kentucky,Taylor County,6,12,1705,787,918
Kentucky,Taylor County,6,13,1525,729,796
Kentucky,Taylor County,6,14,1327,639,688
Kentucky,Taylor County,6,15,1054,482,572
Kentucky,Taylor County,6,16,807,344,463
Kentucky,Taylor County,6,17,537,207,330
Kentucky,Taylor County,6,18,483,161,322
Kentucky,Taylor County,7,0,25360,12377,12983
Kentucky,Taylor County,7,1,1621,837,784
Kentucky,Taylor County,7,2,1528,793,735
Kentucky,Taylor County,7,3,1499,747,752
Kentucky,Taylor County,7,4,2047,1050,997
Kentucky,Taylor County,7,5,2086,1066,1020
Kentucky,Taylor County,7,6,1580,809,771
Kentucky,Taylor County,7,7,1449,763,686
Kentucky,Taylor County,7,8,1281,644,637
Kentucky,Taylor County,7,9,1350,656,694
Kentucky,Taylor County,7,10,1558,754,804
Kentucky,Taylor County,7,11,1760,843,917
Kentucky,Taylor County,7,12,1735,795,940
Kentucky,Taylor County,7,13,1542,730,812
Kentucky,Taylor County,7,14,1390,669,721
Kentucky,Taylor County,7,15,1058,490,568
Kentucky,Taylor County,7,16,819,349,470
Kentucky,Taylor County,7,17,563,227,336
Kentucky,Taylor County,7,18,494,155,339
Kentucky,Taylor County,8,0,25586,12450,13136
Kentucky,Taylor County,8,1,1649,831,818
Kentucky,Taylor County,8,2,1538,780,758
Kentucky,Taylor County,8,3,1516,765,751
Kentucky,Taylor County,8,4,2048,1042,1006
Kentucky,Taylor County,8,5,2057,1059,998
Kentucky,Taylor County,8,6,1641,827,814
Kentucky,Taylor County,8,7,1480,776,704
Kentucky,Taylor County,8,8,1355,680,675
Kentucky,Taylor County,8,9,1318,657,661
Kentucky,Taylor County,8,10,1523,731,792
Kentucky,Taylor County,8,11,1739,844,895
Kentucky,Taylor County,8,12,1768,804,964
Kentucky,Taylor County,8,13,1545,745,800
Kentucky,Taylor County,8,14,1452,680,772
Kentucky,Taylor County,8,15,1041,479,562
Kentucky,Taylor County,8,16,834,375,459
Kentucky,Taylor County,8,17,580,227,353
Kentucky,Taylor County,8,18,502,148,354
Kentucky,Taylor County,9,0,25441,12383,13058
Kentucky,Taylor County,9,1,1631,819,812
Kentucky,Taylor County,9,2,1599,822,777
Kentucky,Taylor County,9,3,1485,721,764
Kentucky,Taylor County,9,4,1990,998,992
Kentucky,Taylor County,9,5,1996,1040,956
Kentucky,Taylor County,9,6,1669,843,826
Kentucky,Taylor County,9,7,1459,756,703
Kentucky,Taylor County,9,8,1412,717,695
Kentucky,Taylor County,9,9,1244,629,615
Kentucky,Taylor County,9,10,1489,726,763
Kentucky,Taylor County,9,11,1646,805,841
Kentucky,Taylor County,9,12,1782,806,976
Kentucky,Taylor County,9,13,1574,764,810
Kentucky,Taylor County,9,14,1472,695,777
Kentucky,Taylor County,9,15,1070,485,585
Kentucky,Taylor County,9,16,826,371,455
Kentucky,Taylor County,9,17,597,241,356
Kentucky,Taylor County,9,18,500,145,355
Kentucky,Taylor County,10,0,25544,12510,13034
Kentucky,Taylor County,10,1,1671,848,823
Kentucky,Taylor County,10,2,1571,818,753
Kentucky,Taylor County,10,3,1490,734,756
Kentucky,Taylor County,10,4,2028,1026,1002
Kentucky,Taylor County,10,5,1978,1047,931
Kentucky,Taylor County,10,6,1669,854,815
Kentucky,Taylor County,10,7,1472,765,707
Kentucky,Taylor County,10,8,1424,714,710
Kentucky,Taylor County,10,9,1255,643,612
Kentucky,Taylor County,10,10,1448,709,739
Kentucky,Taylor County,10,11,1582,777,805
Kentucky,Taylor County,10,12,1798,817,981
Kentucky,Taylor County,10,13,1630,778,852
Kentucky,Taylor County,10,14,1416,666,750
Kentucky,Taylor County,10,15,1146,530,616
Kentucky,Taylor County,10,16,857,384,473
Kentucky,Taylor County,10,17,599,246,353
Kentucky,Taylor County,10,18,510,154,356
Kentucky,Taylor County,11,0,25514,12476,13038
Kentucky,Taylor County,11,1,1628,827,801
Kentucky,Taylor County,11,2,1574,821,753
Kentucky,Taylor County,11,3,1513,779,734
Kentucky,Taylor County,11,4,1966,966,1000
Kentucky,Taylor County,11,5,1941,994,947
Kentucky,Taylor County,11,6,1670,876,794
Kentucky,Taylor County,11,7,1506,772,734
Kentucky,Taylor County,11,8,1447,747,700
Kentucky,Taylor County,11,9,1253,621,632
Kentucky,Taylor County,11,10,1381,665,716
Kentucky,Taylor County,11,11,1575,766,809
Kentucky,Taylor County,11,12,1752,820,932
Kentucky,Taylor County,11,13,1686,782,904
Kentucky,Taylor County,11,14,1409,662,747
Kentucky,Taylor County,11,15,1177,546,631
Kentucky,Taylor County,11,16,892,414,478
Kentucky,Taylor County,11,17,631,243,388
Kentucky,Taylor County,11,18,513,175,338
Kentucky,Taylor County,12,0,25769,12601,13168
Kentucky,Taylor County,12,1,1653,857,796
Kentucky,Taylor County,12,2,1635,820,815
Kentucky,Taylor County,12,3,1559,819,740
Kentucky,Taylor County,12,4,1931,937,994
Kentucky,Taylor County,12,5,1992,1018,974
Kentucky,Taylor County,12,6,1633,859,774
Kentucky,Taylor County,12,7,1573,809,764
Kentucky,Taylor County,12,8,1482,758,724
Kentucky,Taylor County,12,9,1300,643,657
Kentucky,Taylor County,12,10,1341,665,676
Kentucky,Taylor County,12,11,1521,731,790
Kentucky,Taylor County,12,12,1747,832,915
Kentucky,Taylor County,12,13,1686,774,912
Kentucky,Taylor County,12,14,1425,653,772
Kentucky,Taylor County,12,15,1223,576,647
Kentucky,Taylor County,12,16,878,413,465
Kentucky,Taylor County,12,17,664,263,401
Kentucky,Taylor County,12,18,526,174,352
Kentucky,Todd County,1,0,12460,6152,6308
Kentucky,Todd County,1,1,984,508,476
Kentucky,Todd County,1,2,963,506,457
Kentucky,Todd County,1,3,926,481,445
Kentucky,Todd County,1,4,807,407,400
Kentucky,Todd County,1,5,787,385,402
Kentucky,Todd County,1,6,711,372,339
Kentucky,Todd County,1,7,757,373,384
Kentucky,Todd County,1,8,775,371,404
Kentucky,Todd County,1,9,811,403,408
Kentucky,Todd County,1,10,914,463,451
Kentucky,Todd County,1,11,868,428,440
Kentucky,Todd County,1,12,718,348,370
Kentucky,Todd County,1,13,667,326,341
Kentucky,Todd County,1,14,579,287,292
Kentucky,Todd County,1,15,430,208,222
Kentucky,Todd County,1,16,334,140,194
Kentucky,Todd County,1,17,232,86,146
Kentucky,Todd County,1,18,197,60,137
Kentucky,Todd County,2,0,12463,6154,6309
Kentucky,Todd County,2,1,984,508,476
Kentucky,Todd County,2,2,963,506,457
Kentucky,Todd County,2,3,926,481,445
Kentucky,Todd County,2,4,807,407,400
Kentucky,Todd County,2,5,787,385,402
Kentucky,Todd County,2,6,711,372,339
Kentucky,Todd County,2,7,757,373,384
Kentucky,Todd County,2,8,775,371,404
Kentucky,Todd County,2,9,812,403,409
Kentucky,Todd County,2,10,915,464,451
Kentucky,Todd County,2,11,868,428,440
