Area,AreaName,Year,AgeGroup,Total,Male,Female
230,"Skagway Borough, Municipality",2013,4,23,13,10
230,"Skagway Borough, Municipality",2013,5,48,21,27
230,"Skagway Borough, Municipality",2013,6,67,33,34
230,"Skagway Borough, Municipality",2013,7,101,55,46
230,"Skagway Borough, Municipality",2013,8,73,35,38
230,"Skagway Borough, Municipality",2013,9,80,45,35
230,"Skagway Borough, Municipality",2013,10,82,43,39
230,"Skagway Borough, Municipality",2013,11,72,38,34
230,"Skagway Borough, Municipality",2013,12,104,61,43
230,"Skagway Borough, Municipality",2013,13,82,49,33
230,"Skagway Borough, Municipality",2013,14,60,27,33
230,"Skagway Borough, Municipality",2013,15,29,13,16
230,"Skagway Borough, Municipality",2013,16,21,5,16
230,"Skagway Borough, Municipality",2013,17,5,2,3
230,"Skagway Borough, Municipality",2013,18,6,3,3
240,Southeast Fairbanks Census Area,2013,0,7093,3914,3179
240,Southeast Fairbanks Census Area,2013,1,469,225,244
240,Southeast Fairbanks Census Area,2013,2,542,293,249
240,Southeast Fairbanks Census Area,2013,3,540,297,243
240,Southeast Fairbanks Census Area,2013,4,452,248,204
240,Southeast Fairbanks Census Area,2013,5,392,200,192
240,Southeast Fairbanks Census Area,2013,6,399,220,179
240,Southeast Fairbanks Census Area,2013,7,539,297,242
240,Southeast Fairbanks Census Area,2013,8,421,238,183
240,Southeast Fairbanks Census Area,2013,9,441,249,192
240,Southeast Fairbanks Census Area,2013,10,499,287,212
240,Southeast Fairbanks Census Area,2013,11,534,308,226
240,Southeast Fairbanks Census Area,2013,12,598,319,279
240,Southeast Fairbanks Census Area,2013,13,466,289,177
240,Southeast Fairbanks Census Area,2013,14,315,193,122
240,Southeast Fairbanks Census Area,2013,15,240,134,106
240,Southeast Fairbanks Census Area,2013,16,120,66,54
240,Southeast Fairbanks Census Area,2013,17,63,35,28
240,Southeast Fairbanks Census Area,2013,18,63,16,47
275,Wrangell City and Borough,2013,0,2457,1251,1206
275,Wrangell City and Borough,2013,1,146,63,83
275,Wrangell City and Borough,2013,2,150,71,79
275,Wrangell City and Borough,2013,3,156,84,72
275,Wrangell City and Borough,2013,4,141,76,65
275,Wrangell City and Borough,2013,5,96,45,51
275,Wrangell City and Borough,2013,6,147,66,81
275,Wrangell City and Borough,2013,7,113,62,51
275,Wrangell City and Borough,2013,8,90,43,47
275,Wrangell City and Borough,2013,9,123,57,66
275,Wrangell City and Borough,2013,10,170,93,77
275,Wrangell City and Borough,2013,11,208,103,105
275,Wrangell City and Borough,2013,12,271,151,120
275,Wrangell City and Borough,2013,13,220,114,106
275,Wrangell City and Borough,2013,14,149,78,71
275,Wrangell City and Borough,2013,15,104,57,47
275,Wrangell City and Borough,2013,16,94,52,42
275,Wrangell City and Borough,2013,17,48,23,25
275,Wrangell City and Borough,2013,18,31,13,18
282,Yakutat City and Borough,2013,0,619,338,281
282,Yakutat City and Borough,2013,1,36,16,20
282,Yakutat City and Borough,2013,2,30,17,13
282,Yakutat City and Borough,2013,3,38,15,23
282,Yakutat City and Borough,2013,4,39,23,16
282,Yakutat City and Borough,2013,5,38,22,16
282,Yakutat City and Borough,2013,6,26,16,10
282,Yakutat City and Borough,2013,7,36,19,17
282,Yakutat City and Borough,2013,8,37,20,17
282,Yakutat City and Borough,2013,9,41,23,18
282,Yakutat City and Borough,2013,10,56,32,24
282,Yakutat City and Borough,2013,11,47,32,15
282,Yakutat City and Borough,2013,12,48,27,21
282,Yakutat City and Borough,2013,13,60,37,23
282,Yakutat City and Borough,2013,14,38,17,21
282,Yakutat City and Borough,2013,15,19,16,3
282,Yakutat City and Borough,2013,16,11,4,7
282,Yakutat City and Borough,2013,17,13,1,12
282,Yakutat City and Borough,2013,18,6,1,5
290,Yukon-Koyukuk Census Area,2013,0,5649,3047,2602
290,Yukon-Koyukuk Census Area,2013,1,459,244,215
290,Yukon-Koyukuk Census Area,2013,2,419,231,188
290,Yukon-Koyukuk Census Area,2013,3,445,220,225
290,Yukon-Koyukuk Census Area,2013,4,395,222,173
290,Yukon-Koyukuk Census Area,2013,5,346,185,161
290,Yukon-Koyukuk Census Area,2013,6,372,196,176
290,Yukon-Koyukuk Census Area,2013,7,358,219,139
290,Yukon-Koyukuk Census Area,2013,8,319,157,162
290,Yukon-Koyukuk Census Area,2013,9,258,120,138
290,Yukon-Koyukuk Census Area,2013,10,332,184,148
290,Yukon-Koyukuk Census Area,2013,11,443,236,207
290,Yukon-Koyukuk Census Area,2013,12,467,261,206
290,Yukon-Koyukuk Census Area,2013,13,396,221,175
290,Yukon-Koyukuk Census Area,2013,14,253,142,111
290,Yukon-Koyukuk Census Area,2013,15,156,87,69
290,Yukon-Koyukuk Census Area,2013,16,95,56,39
290,Yukon-Koyukuk Census Area,2013,17,86,38,48
290,Yukon-Koyukuk Census Area,2013,18,50,28,22
000,Alaska,2014,0,737053,381625,355428
000,Alaska,2014,1,53438,27251,26187
000,Alaska,2014,2,53989,28020,25969
000,Alaska,2014,3,51222,26307,24915
000,Alaska,2014,4,48490,25338,23152
000,Alaska,2014,5,54487,29567,24920
000,Alaska,2014,6,57726,30205,27521
000,Alaska,2014,7,55925,28954,26971
000,Alaska,2014,8,46612,24100,22512
000,Alaska,2014,9,45168,23349,21819
000,Alaska,2014,10,46326,23939,22387
000,Alaska,2014,11,54556,28372,26184
000,Alaska,2014,12,53628,27545,26083
000,Alaska,2014,13,44282,23307,20975
000,Alaska,2014,14,29660,15659,14001
000,Alaska,2014,15,18028,9205,8823
000,Alaska,2014,16,10760,5265,5495
000,Alaska,2014,17,6883,3077,3806
000,Alaska,2014,18,5873,2165,3708
013,Aleutians East Borough,2014,0,3097,2021,1076
013,Aleutians East Borough,2014,1,108,53,55
013,Aleutians East Borough,2014,2,98,49,49
013,Aleutians East Borough,2014,3,79,39,40
013,Aleutians East Borough,2014,4,115,64,51
013,Aleutians East Borough,2014,5,222,160,62
013,Aleutians East Borough,2014,6,216,162,54
013,Aleutians East Borough,2014,7,306,203,103
013,Aleutians East Borough,2014,8,249,162,87
013,Aleutians East Borough,2014,9,226,174,52
013,Aleutians East Borough,2014,10,304,216,88
013,Aleutians East Borough,2014,11,417,261,156
013,Aleutians East Borough,2014,12,351,221,130
013,Aleutians East Borough,2014,13,176,108,68
013,Aleutians East Borough,2014,14,124,82,42
013,Aleutians East Borough,2014,15,47,27,20
013,Aleutians East Borough,2014,16,31,18,13
013,Aleutians East Borough,2014,17,13,10,3
013,Aleutians East Borough,2014,18,15,12,3
016,Aleutians West Census Area,2014,0,5598,3725,1873
016,Aleutians West Census Area,2014,1,189,100,89
016,Aleutians West Census Area,2014,2,245,119,126
016,Aleutians West Census Area,2014,3,206,122,84
016,Aleutians West Census Area,2014,4,241,141,100
016,Aleutians West Census Area,2014,5,315,215,100
016,Aleutians West Census Area,2014,6,471,332,139
016,Aleutians West Census Area,2014,7,496,350,146
016,Aleutians West Census Area,2014,8,526,364,162
016,Aleutians West Census Area,2014,9,439,319,120
016,Aleutians West Census Area,2014,10,562,378,184
016,Aleutians West Census Area,2014,11,673,460,213
016,Aleutians West Census Area,2014,12,484,339,145
016,Aleutians West Census Area,2014,13,397,263,134
016,Aleutians West Census Area,2014,14,248,164,84
016,Aleutians West Census Area,2014,15,58,36,22
016,Aleutians West Census Area,2014,16,20,9,11
016,Aleutians West Census Area,2014,17,14,10,4
016,Aleutians West Census Area,2014,18,14,4,10
020,Anchorage Municipality,2014,0,300252,151972,148280
020,Anchorage Municipality,2014,1,21642,11165,10477
020,Anchorage Municipality,2014,2,21294,11004,10290
020,Anchorage Municipality,2014,3,20308,10468,9840
020,Anchorage Municipality,2014,4,19442,9904,9538
020,Anchorage Municipality,2014,5,24683,13219,11464
020,Anchorage Municipality,2014,6,25697,13290,12407
020,Anchorage Municipality,2014,7,24235,12194,12041
020,Anchorage Municipality,2014,8,19425,9724,9701
020,Anchorage Municipality,2014,9,18862,9511,9351
020,Anchorage Municipality,2014,10,18755,9273,9482
020,Anchorage Municipality,2014,11,21713,10919,10794
020,Anchorage Municipality,2014,12,20527,10167,10360
020,Anchorage Municipality,2014,13,16439,8317,8122
020,Anchorage Municipality,2014,14,11256,5695,5561
020,Anchorage Municipality,2014,15,6559,3207,3352
020,Anchorage Municipality,2014,16,4189,1879,2310
020,Anchorage Municipality,2014,17,2762,1178,1584
020,Anchorage Municipality,2014,18,2464,858,1606
050,Bethel Census Area,2014,0,18091,9374,8717
050,Bethel Census Area,2014,1,1843,942,901
050,Bethel Census Area,2014,2,1849,920,929
050,Bethel Census Area,2014,3,1725,896,829
050,Bethel Census Area,2014,4,1606,855,751
050,Bethel Census Area,2014,5,1487,720,767
050,Bethel Census Area,2014,6,1482,773,709
050,Bethel Census Area,2014,7,1219,615,604
050,Bethel Census Area,2014,8,913,471,442
050,Bethel Census Area,2014,9,902,447,455
050,Bethel Census Area,2014,10,998,560,438
050,Bethel Census Area,2014,11,1126,643,483
050,Bethel Census Area,2014,12,997,515,482
050,Bethel Census Area,2014,13,779,429,350
050,Bethel Census Area,2014,14,451,245,206
050,Bethel Census Area,2014,15,314,154,160
050,Bethel Census Area,2014,16,189,104,85
050,Bethel Census Area,2014,17,135,45,90
050,Bethel Census Area,2014,18,76,40,36
060,Bristol Bay Borough,2014,0,944,527,417
060,Bristol Bay Borough,2014,1,44,27,17
060,Bristol Bay Borough,2014,2,41,23,18
060,Bristol Bay Borough,2014,3,55,26,29
060,Bristol Bay Borough,2014,4,73,37,36
060,Bristol Bay Borough,2014,5,43,29,14
060,Bristol Bay Borough,2014,6,80,41,39
060,Bristol Bay Borough,2014,7,48,25,23
060,Bristol Bay Borough,2014,8,48,24,24
060,Bristol Bay Borough,2014,9,67,41,26
060,Bristol Bay Borough,2014,10,66,36,30
060,Bristol Bay Borough,2014,11,96,51,45
060,Bristol Bay Borough,2014,12,110,67,43
060,Bristol Bay Borough,2014,13,81,50,31
060,Bristol Bay Borough,2014,14,32,17,15
060,Bristol Bay Borough,2014,15,23,17,6
060,Bristol Bay Borough,2014,16,22,9,13
060,Bristol Bay Borough,2014,17,9,6,3
060,Bristol Bay Borough,2014,18,6,1,5
063,Chugach Census Area,2014,0,6789,3573,3216
063,Chugach Census Area,2014,1,463,214,249
063,Chugach Census Area,2014,2,439,220,219
063,Chugach Census Area,2014,3,440,220,220
063,Chugach Census Area,2014,4,398,209,189
063,Chugach Census Area,2014,5,370,206,164
063,Chugach Census Area,2014,6,576,328,248
063,Chugach Census Area,2014,7,484,258,226
063,Chugach Census Area,2014,8,416,227,189
063,Chugach Census Area,2014,9,433,221,212
063,Chugach Census Area,2014,10,479,251,228
063,Chugach Census Area,2014,11,593,337,256
063,Chugach Census Area,2014,12,627,325,302
063,Chugach Census Area,2014,13,461,255,206
063,Chugach Census Area,2014,14,286,147,139
063,Chugach Census Area,2014,15,164,77,87
063,Chugach Census Area,2014,16,79,47,32
063,Chugach Census Area,2014,17,42,17,25
063,Chugach Census Area,2014,18,39,14,25
066,Copper River Census Area,2014,0,2812,1494,1318
066,Copper River Census Area,2014,1,179,92,87
066,Copper River Census Area,2014,2,211,108,103
066,Copper River Census Area,2014,3,214,102,112
066,Copper River Census Area,2014,4,183,86,97
066,Copper River Census Area,2014,5,105,60,45
066,Copper River Census Area,2014,6,128,63,65
066,Copper River Census Area,2014,7,179,88,91
066,Copper River Census Area,2014,8,141,70,71
066,Copper River Census Area,2014,9,139,74,65
066,Copper River Census Area,2014,10,180,100,80
066,Copper River Census Area,2014,11,246,128,118
066,Copper River Census Area,2014,12,285,159,126
066,Copper River Census Area,2014,13,267,163,104
066,Copper River Census Area,2014,14,142,85,57
066,Copper River Census Area,2014,15,103,56,47
066,Copper River Census Area,2014,16,63,38,25
066,Copper River Census Area,2014,17,21,14,7
066,Copper River Census Area,2014,18,26,8,18
068,Denali Borough,2014,0,1778,996,782
068,Denali Borough,2014,1,101,60,41
068,Denali Borough,2014,2,99,59,40
068,Denali Borough,2014,3,117,56,61
068,Denali Borough,2014,4,93,44,49
068,Denali Borough,2014,5,45,26,19
068,Denali Borough,2014,6,87,38,49
068,Denali Borough,2014,7,136,68,68
068,Denali Borough,2014,8,123,56,67
068,Denali Borough,2014,9,132,72,60
068,Denali Borough,2014,10,156,91,65
068,Denali Borough,2014,11,168,105,63
068,Denali Borough,2014,12,153,82,71
068,Denali Borough,2014,13,201,137,64
068,Denali Borough,2014,14,55,34,21
068,Denali Borough,2014,15,61,36,25
068,Denali Borough,2014,16,27,14,13
068,Denali Borough,2014,17,21,15,6
068,Denali Borough,2014,18,3,3,0
070,Dillingham Census Area,2014,0,5066,2618,2448
070,Dillingham Census Area,2014,1,502,233,269
070,Dillingham Census Area,2014,2,448,236,212
070,Dillingham Census Area,2014,3,400,211,189
070,Dillingham Census Area,2014,4,435,226,209
070,Dillingham Census Area,2014,5,402,204,198
070,Dillingham Census Area,2014,6,368,197,171
070,Dillingham Census Area,2014,7,316,159,157
070,Dillingham Census Area,2014,8,248,126,122
070,Dillingham Census Area,2014,9,240,122,118
070,Dillingham Census Area,2014,10,299,143,156
070,Dillingham Census Area,2014,11,335,191,144
070,Dillingham Census Area,2014,12,387,206,181
070,Dillingham Census Area,2014,13,273,147,126
070,Dillingham Census Area,2014,14,141,75,66
070,Dillingham Census Area,2014,15,126,59,67
070,Dillingham Census Area,2014,16,72,46,26
070,Dillingham Census Area,2014,17,43,19,24
070,Dillingham Census Area,2014,18,31,18,13
090,Fairbanks North Star Borough,2014,0,98828,51848,46980
090,Fairbanks North Star Borough,2014,1,7237,3671,3566
090,Fairbanks North Star Borough,2014,2,7088,3708,3380
090,Fairbanks North Star Borough,2014,3,6462,3384,3078
090,Fairbanks North Star Borough,2014,4,6190,3267,2923
090,Fairbanks North Star Borough,2014,5,9140,5240,3900
090,Fairbanks North Star Borough,2014,6,8775,4724,4051
090,Fairbanks North Star Borough,2014,7,8091,4312,3779
090,Fairbanks North Star Borough,2014,8,6403,3283,3120
090,Fairbanks North Star Borough,2014,9,6044,3207,2837
090,Fairbanks North Star Borough,2014,10,5628,2841,2787
090,Fairbanks North Star Borough,2014,11,6775,3427,3348
090,Fairbanks North Star Borough,2014,12,6749,3437,3312
090,Fairbanks North Star Borough,2014,13,5687,3017,2670
090,Fairbanks North Star Borough,2014,14,3715,2024,1691
090,Fairbanks North Star Borough,2014,15,2246,1130,1116
090,Fairbanks North Star Borough,2014,16,1143,592,551
090,Fairbanks North Star Borough,2014,17,769,339,430
090,Fairbanks North Star Borough,2014,18,686,245,441
100,Haines Borough,2014,0,2552,1279,1273
100,Haines Borough,2014,1,123,62,61
100,Haines Borough,2014,2,132,62,70
100,Haines Borough,2014,3,128,72,56
100,Haines Borough,2014,4,123,63,60
100,Haines Borough,2014,5,86,48,38
100,Haines Borough,2014,6,128,70,58
100,Haines Borough,2014,7,135,65,70
100,Haines Borough,2014,8,150,74,76
100,Haines Borough,2014,9,154,79,75
100,Haines Borough,2014,10,167,85,82
100,Haines Borough,2014,11,235,119,116
100,Haines Borough,2014,12,279,134,145
100,Haines Borough,2014,13,255,127,128
100,Haines Borough,2014,14,199,105,94
100,Haines Borough,2014,15,110,53,57
100,Haines Borough,2014,16,52,22,30
100,Haines Borough,2014,17,56,21,35
100,Haines Borough,2014,18,40,18,22
105,Hoonah-Angoon Census Area,2014,0,2139,1150,989
105,Hoonah-Angoon Census Area,2014,1,125,69,56
105,Hoonah-Angoon Census Area,2014,2,129,67,62
105,Hoonah-Angoon Census Area,2014,3,105,39,66
105,Hoonah-Angoon Census Area,2014,4,96,45,51
105,Hoonah-Angoon Census Area,2014,5,83,51,32
105,Hoonah-Angoon Census Area,2014,6,109,56,53
105,Hoonah-Angoon Census Area,2014,7,118,68,50
105,Hoonah-Angoon Census Area,2014,8,123,52,71
105,Hoonah-Angoon Census Area,2014,9,109,66,43
105,Hoonah-Angoon Census Area,2014,10,127,69,58
105,Hoonah-Angoon Census Area,2014,11,197,98,99
105,Hoonah-Angoon Census Area,2014,12,214,114,100
105,Hoonah-Angoon Census Area,2014,13,233,122,111
105,Hoonah-Angoon Census Area,2014,14,164,106,58
105,Hoonah-Angoon Census Area,2014,15,88,52,36
105,Hoonah-Angoon Census Area,2014,16,78,50,28
105,Hoonah-Angoon Census Area,2014,17,28,21,7
105,Hoonah-Angoon Census Area,2014,18,13,5,8
110,Juneau City and Borough,2014,0,33027,16771,16256
110,Juneau City and Borough,2014,1,1991,1020,971
110,Juneau City and Borough,2014,2,2131,1057,1074
110,Juneau City and Borough,2014,3,2052,1038,1014
110,Juneau City and Borough,2014,4,1999,1072,927
110,Juneau City and Borough,2014,5,2044,1028,1016
110,Juneau City and Borough,2014,6,2569,1298,1271
110,Juneau City and Borough,2014,7,2617,1355,1262
110,Juneau City and Borough,2014,8,2100,1073,1027
110,Juneau City and Borough,2014,9,2104,1040,1064
110,Juneau City and Borough,2014,10,2368,1239,1129
110,Juneau City and Borough,2014,11,2722,1403,1319
110,Juneau City and Borough,2014,12,2619,1330,1289
110,Juneau City and Borough,2014,13,2247,1164,1083
110,Juneau City and Borough,2014,14,1516,775,741
110,Juneau City and Borough,2014,15,851,430,421
110,Juneau City and Borough,2014,16,524,222,302
110,Juneau City and Borough,2014,17,287,124,163
110,Juneau City and Borough,2014,18,286,103,183
122,Kenai Peninsula Borough,2014,0,57442,29866,27576
122,Kenai Peninsula Borough,2014,1,3586,1763,1823
122,Kenai Peninsula Borough,2014,2,3692,1914,1778
122,Kenai Peninsula Borough,2014,3,3694,1815,1879
122,Kenai Peninsula Borough,2014,4,3628,1888,1740
122,Kenai Peninsula Borough,2014,5,3084,1782,1302
122,Kenai Peninsula Borough,2014,6,3328,1760,1568
122,Kenai Peninsula Borough,2014,7,3567,1849,1718
122,Kenai Peninsula Borough,2014,8,3384,1798,1586
122,Kenai Peninsula Borough,2014,9,3399,1794,1605
122,Kenai Peninsula Borough,2014,10,3563,1839,1724
122,Kenai Peninsula Borough,2014,11,4518,2355,2163
122,Kenai Peninsula Borough,2014,12,5118,2523,2595
122,Kenai Peninsula Borough,2014,13,4717,2515,2202
122,Kenai Peninsula Borough,2014,14,3287,1816,1471
122,Kenai Peninsula Borough,2014,15,2224,1187,1037
122,Kenai Peninsula Borough,2014,16,1242,639,603
122,Kenai Peninsula Borough,2014,17,739,362,377
122,Kenai Peninsula Borough,2014,18,672,267,405
130,Ketchikan Gateway Borough,2014,0,13903,7084,6819
130,Ketchikan Gateway Borough,2014,1,886,437,449
130,Ketchikan Gateway Borough,2014,2,856,454,402
130,Ketchikan Gateway Borough,2014,3,881,456,425
130,Ketchikan Gateway Borough,2014,4,896,455,441
130,Ketchikan Gateway Borough,2014,5,852,475,377
130,Ketchikan Gateway Borough,2014,6,928,492,436
130,Ketchikan Gateway Borough,2014,7,945,489,456
130,Ketchikan Gateway Borough,2014,8,818,384,434
130,Ketchikan Gateway Borough,2014,9,816,406,410
130,Ketchikan Gateway Borough,2014,10,912,445,467
130,Ketchikan Gateway Borough,2014,11,1145,610,535
130,Ketchikan Gateway Borough,2014,12,1178,588,590
130,Ketchikan Gateway Borough,2014,13,1001,520,481
130,Ketchikan Gateway Borough,2014,14,695,343,352
130,Ketchikan Gateway Borough,2014,15,475,232,243
130,Ketchikan Gateway Borough,2014,16,269,150,119
130,Ketchikan Gateway Borough,2014,17,172,73,99
130,Ketchikan Gateway Borough,2014,18,178,75,103
150,Kodiak Island Borough,2014,0,13812,7248,6564
150,Kodiak Island Borough,2014,1,1092,565,527
150,Kodiak Island Borough,2014,2,1019,512,507
150,Kodiak Island Borough,2014,3,967,510,457
150,Kodiak Island Borough,2014,4,999,540,459
150,Kodiak Island Borough,2014,5,986,539,447
150,Kodiak Island Borough,2014,6,1138,630,508
150,Kodiak Island Borough,2014,7,1044,541,503
150,Kodiak Island Borough,2014,8,872,462,410
150,Kodiak Island Borough,2014,9,788,397,391
